VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y
13001, 45193,  3.13434,  14.9685, -32.65937,  0.00173,  0.99951,  0.0298,  0.00, -0.99902,  0.00,  0.03995,  1.00,  1.00,  1.00,  1.00,  1.00,  1.08008,  0.40771,  0.64643,  0.67293,  0.64643,  0.67293,  0.64643,  0.67293
13002, 45194,  2.80142,  14.90348, -33.11361,  0.06561,  0.93457, -0.34912,  0.00, -0.99365,  0.09351,  0.0636,  1.00,  1.00,  1.00,  1.00,  1.00,  1.21582,  0.15735,  0.64803,  0.67045,  0.64803,  0.67045,  0.64803,  0.67045
13003, 45191,  2.79305,  14.9685, -32.65937,  0.00082,  0.99951,  0.03552,  0.00, -0.99951,  0.00,  0.02458,  1.00,  1.00,  1.00,  1.00,  1.00,  1.21582,  0.39697,  0.64803,  0.67282,  0.64803,  0.67282,  0.64803,  0.67282
13004, 45193,  3.13434,  14.9685, -32.65937,  0.00173,  0.99951,  0.0298,  0.00, -0.99902,  0.00,  0.03995,  1.00,  1.00,  1.00,  1.00,  1.00,  1.08008,  0.40771,  0.64643,  0.67293,  0.64643,  0.67293,  0.64643,  0.67293
13005, 45188,  2.09493,  14.90343, -33.11374, -0.02834,  0.93408, -0.3562,  0.00, -0.99854, -0.01037,  0.05222,  1.00,  1.00,  1.00,  1.00,  1.00,  1.49512,  0.15735,  0.65132,  0.67045,  0.65132,  0.67045,  0.65132,  0.67045
13006, 45191,  2.79305,  14.9685, -32.65937,  0.00082,  0.99951,  0.03552,  0.00, -0.99951,  0.00,  0.02458,  1.00,  1.00,  1.00,  1.00,  1.00,  1.21582,  0.39697,  0.64803,  0.67282,  0.64803,  0.67282,  0.64803,  0.67282
13007, 45194,  2.80142,  14.90348, -33.11361,  0.06561,  0.93457, -0.34912,  0.00, -0.99365,  0.09351,  0.0636,  1.00,  1.00,  1.00,  1.00,  1.00,  1.21582,  0.15735,  0.64803,  0.67045,  0.64803,  0.67045,  0.64803,  0.67045
13008, 45194,  2.80142,  14.90348, -33.11361,  0.06561,  0.93457, -0.34912,  0.00, -0.99365,  0.09351,  0.0636,  1.00,  1.00,  1.00,  1.00,  1.00,  1.21582,  0.15735,  0.64803,  0.67045,  0.64803,  0.67045,  0.64803,  0.67045
13009, 45195,  2.11064,  14.60837, -33.64299, -0.03915,  0.84131, -0.53906,  0.00, -0.95313,  0.13037,  0.27271,  1.00,  1.00,  1.00,  1.00,  1.00,  1.49512,  0.00384,  0.65132,  0.66892,  0.65132,  0.66892,  0.65132,  0.66892
13010, 45188,  2.09493,  14.90343, -33.11374, -0.02834,  0.93408, -0.3562,  0.00, -0.99854, -0.01037,  0.05222,  1.00,  1.00,  1.00,  1.00,  1.00,  1.49512,  0.15735,  0.65132,  0.67045,  0.65132,  0.67045,  0.65132,  0.67045
13011, 45189,  1.34957,  14.90631, -33.10714, -0.05978,  0.92139, -0.38403,  0.00, -0.99316, -0.01656,  0.11487,  1.00,  1.00,  1.00,  1.00,  1.00,  1.79004,  0.15735,  0.6548,  0.67045,  0.6548,  0.67045,  0.6548,  0.67045
13012, 45188,  2.09493,  14.90343, -33.11374, -0.02834,  0.93408, -0.3562,  0.00, -0.99854, -0.01037,  0.05222,  1.00,  1.00,  1.00,  1.00,  1.00,  1.49512,  0.15735,  0.65132,  0.67045,  0.65132,  0.67045,  0.65132,  0.67045
13013, 45195,  2.11064,  14.60837, -33.64299, -0.03915,  0.84131, -0.53906,  0.00, -0.95313,  0.13037,  0.27271,  1.00,  1.00,  1.00,  1.00,  1.00,  1.49512,  0.00384,  0.65132,  0.66892,  0.65132,  0.66892,  0.65132,  0.66892
13014, 45194,  2.80142,  14.90348, -33.11361,  0.06561,  0.93457, -0.34912,  0.00, -0.99365,  0.09351,  0.0636,  1.00,  1.00,  1.00,  1.00,  1.00,  1.21582,  0.15735,  0.64803,  0.67045,  0.64803,  0.67045,  0.64803,  0.67045
13015, 45196,  2.75201,  14.45306, -33.89148,  0.11505,  0.83691, -0.53516,  0.00, -0.99316,  0.09686, -0.06201,  1.00,  1.00,  1.00,  1.00,  1.00,  1.21582,  0.00384,  0.64803,  0.66892,  0.64803,  0.66892,  0.64803,  0.66892
13016, 45195,  2.11064,  14.60837, -33.64299, -0.03915,  0.84131, -0.53906,  0.00, -0.95313,  0.13037,  0.27271,  1.00,  1.00,  1.00,  1.00,  1.00,  1.49512,  0.00384,  0.65132,  0.66892,  0.65132,  0.66892,  0.65132,  0.66892
13017, 45194,  2.80142,  14.90348, -33.11361,  0.06561,  0.93457, -0.34912,  0.00, -0.99365,  0.09351,  0.0636,  1.00,  1.00,  1.00,  1.00,  1.00,  1.21582,  0.15735,  0.64803,  0.67045,  0.64803,  0.67045,  0.64803,  0.67045
13018, 45193,  3.13434,  14.9685, -32.65937,  0.00173,  0.99951,  0.0298,  0.00, -0.99902,  0.00,  0.03995,  1.00,  1.00,  1.00,  1.00,  1.00,  1.08008,  0.40771,  0.64643,  0.67293,  0.64643,  0.67293,  0.64643,  0.67293
13019, 45197,  3.14838,  14.90157, -33.11094,  0.13354,  0.91113, -0.38989,  0.00, -0.99072,  0.1311, -0.0332,  1.00,  1.00,  1.00,  1.00,  1.00,  1.08691,  0.17444,  0.64651,  0.67062,  0.64651,  0.67062,  0.64651,  0.67062
13020, 45197,  3.14838,  14.90157, -33.11094,  0.13354,  0.91113, -0.38989,  0.00, -0.99072,  0.1311, -0.0332,  1.00,  1.00,  1.00,  1.00,  1.00,  1.08691,  0.17444,  0.64651,  0.67062,  0.64651,  0.67062,  0.64651,  0.67062
13021, 45196,  2.75201,  14.45306, -33.89148,  0.11505,  0.83691, -0.53516,  0.00, -0.99316,  0.09686, -0.06201,  1.00,  1.00,  1.00,  1.00,  1.00,  1.21582,  0.00384,  0.64803,  0.66892,  0.64803,  0.66892,  0.64803,  0.66892
13022, 45194,  2.80142,  14.90348, -33.11361,  0.06561,  0.93457, -0.34912,  0.00, -0.99365,  0.09351,  0.0636,  1.00,  1.00,  1.00,  1.00,  1.00,  1.21582,  0.15735,  0.64803,  0.67045,  0.64803,  0.67045,  0.64803,  0.67045
13023, 45189,  1.34957,  14.90631, -33.10714, -0.05978,  0.92139, -0.38403,  0.00, -0.99316, -0.01656,  0.11487,  1.00,  1.00,  1.00,  1.00,  1.00,  1.79004,  0.15735,  0.6548,  0.67045,  0.6548,  0.67045,  0.6548,  0.67045
13024, 45195,  2.11064,  14.60837, -33.64299, -0.03915,  0.84131, -0.53906,  0.00, -0.95313,  0.13037,  0.27271,  1.00,  1.00,  1.00,  1.00,  1.00,  1.49512,  0.00384,  0.65132,  0.66892,  0.65132,  0.66892,  0.65132,  0.66892
13025, 45198,  1.34957,  14.60728, -33.35478, -0.11743,  0.7876, -0.60498,  0.00, -0.95264,  0.08215,  0.29199,  1.00,  1.00,  1.00,  1.00,  1.00,  1.79004,  0.00384,  0.6548,  0.66892,  0.6548,  0.66892,  0.6548,  0.66892
13026, 45197,  3.14838,  14.90157, -33.11094,  0.13354,  0.91113, -0.38989,  0.00, -0.99072,  0.1311, -0.0332,  1.00,  1.00,  1.00,  1.00,  1.00,  1.08691,  0.17444,  0.64651,  0.67062,  0.64651,  0.67062,  0.64651,  0.67062
13027, 45199,  3.32377,  14.44315, -33.53348,  0.23438,  0.78662, -0.57129,  0.00, -0.87646, -0.08331, -0.47437,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99658,  0.002,  0.64545,  0.66891,  0.64545,  0.66891,  0.64545,  0.66891
13028, 45196,  2.75201,  14.45306, -33.89148,  0.11505,  0.83691, -0.53516,  0.00, -0.99316,  0.09686, -0.06201,  1.00,  1.00,  1.00,  1.00,  1.00,  1.21582,  0.00384,  0.64803,  0.66892,  0.64803,  0.66892,  0.64803,  0.66892
13029, 45200,  1.50612,  14.82734, -33.07122,  0.02397,  0.89258, -0.44995,  0.00, -0.99902,  0.0045, -0.04428,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94824,  0.1521,  0.64906,  0.69766,  0.64906,  0.69766,  0.64906,  0.69766
13030, 45201,  1.51607,  14.59172, -33.30499,  0.04416,  0.78076, -0.62305,  0.00, -0.99316, -0.03253, -0.11115,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94727,  0.00605,  0.64905,  0.6963,  0.64905,  0.6963,  0.64905,  0.6963
13031, 45202,  0.51171,  14.51109, -33.5379,  0.07721,  0.78223, -0.61816,  0.00, -0.98047, -0.05307, -0.18958,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34375,  0.00842,  0.65344,  0.69632,  0.65344,  0.69632,  0.65344,  0.69632
13032, 45200,  1.50612,  14.82734, -33.07122,  0.02397,  0.89258, -0.44995,  0.00, -0.99902,  0.0045, -0.04428,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94824,  0.1521,  0.64906,  0.69766,  0.64906,  0.69766,  0.64906,  0.69766
13033, 45202,  0.51171,  14.51109, -33.5379,  0.07721,  0.78223, -0.61816,  0.00, -0.98047, -0.05307, -0.18958,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34375,  0.00842,  0.65344,  0.69632,  0.65344,  0.69632,  0.65344,  0.69632
13034, 45203,  0.5077,  14.78833, -33.13015,  0.05478,  0.89209, -0.44897,  0.00, -0.99219, -0.00186, -0.12476,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34375,  0.14758,  0.65344,  0.69762,  0.65344,  0.69762,  0.65344,  0.69762
13035, 45204,  1.49051,  14.92973, -32.60536,  0.01006,  0.99902, -0.04294,  0.00, -1.00,  0.00948, -0.01356,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94775,  0.41943,  0.64905,  0.70015,  0.64905,  0.70015,  0.64905,  0.70015
13036, 45200,  1.50612,  14.82734, -33.07122,  0.02397,  0.89258, -0.44995,  0.00, -0.99902,  0.0045, -0.04428,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94824,  0.1521,  0.64906,  0.69766,  0.64906,  0.69766,  0.64906,  0.69766
13037, 45203,  0.5077,  14.78833, -33.13015,  0.05478,  0.89209, -0.44897,  0.00, -0.99219, -0.00186, -0.12476,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34375,  0.14758,  0.65344,  0.69762,  0.65344,  0.69762,  0.65344,  0.69762
13038, 45204,  1.49051,  14.92973, -32.60536,  0.01006,  0.99902, -0.04294,  0.00, -1.00,  0.00948, -0.01356,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94775,  0.41943,  0.64905,  0.70015,  0.64905,  0.70015,  0.64905,  0.70015
13039, 45203,  0.5077,  14.78833, -33.13015,  0.05478,  0.89209, -0.44897,  0.00, -0.99219, -0.00186, -0.12476,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34375,  0.14758,  0.65344,  0.69762,  0.65344,  0.69762,  0.65344,  0.69762
13040, 45205,  0.50143,  14.95175, -32.63561,  0.02548,  0.99902, -0.0394,  0.00, -0.99951,  0.02451, -0.02507,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34082,  0.40723,  0.65341,  0.70004,  0.65341,  0.70004,  0.65341,  0.70004
13041, 45206, -0.16415,  14.82424, -33.25121,  0.02811,  0.88477, -0.46484,  0.00, -0.98779, -0.04651, -0.14819,  1.00,  1.00,  1.00,  1.00,  1.00,  1.60938,  0.14441,  0.65638,  0.69759,  0.65638,  0.69759,  0.65638,  0.69759
13042, 45203,  0.5077,  14.78833, -33.13015,  0.05478,  0.89209, -0.44897,  0.00, -0.99219, -0.00186, -0.12476,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34375,  0.14758,  0.65344,  0.69762,  0.65344,  0.69762,  0.65344,  0.69762
13043, 45202,  0.51171,  14.51109, -33.5379,  0.07721,  0.78223, -0.61816,  0.00, -0.98047, -0.05307, -0.18958,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34375,  0.00842,  0.65344,  0.69632,  0.65344,  0.69632,  0.65344,  0.69632
13044, 45206, -0.16415,  14.82424, -33.25121,  0.02811,  0.88477, -0.46484,  0.00, -0.98779, -0.04651, -0.14819,  1.00,  1.00,  1.00,  1.00,  1.00,  1.60938,  0.14441,  0.65638,  0.69759,  0.65638,  0.69759,  0.65638,  0.69759
13045, 45202,  0.51171,  14.51109, -33.5379,  0.07721,  0.78223, -0.61816,  0.00, -0.98047, -0.05307, -0.18958,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34375,  0.00842,  0.65344,  0.69632,  0.65344,  0.69632,  0.65344,  0.69632
13046, 45207, -0.16415,  14.45289, -33.66983,  0.03072,  0.7666, -0.64111,  0.00, -0.97754, -0.11151, -0.18018,  1.00,  1.00,  1.00,  1.00,  1.00,  1.61035,  0.01001,  0.65639,  0.69633,  0.65639,  0.69633,  0.65639,  0.69633
13047, 45208, -0.16415,  14.96555, -32.66172,  0.0099,  0.99951, -0.03647,  0.00, -0.99756,  0.00742, -0.06757,  1.00,  1.00,  1.00,  1.00,  1.00,  1.60645,  0.39893,  0.65634,  0.69996,  0.65634,  0.69996,  0.65634,  0.69996
13048, 45205,  0.50143,  14.95175, -32.63561,  0.02548,  0.99902, -0.0394,  0.00, -0.99951,  0.02451, -0.02507,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34082,  0.40723,  0.65341,  0.70004,  0.65341,  0.70004,  0.65341,  0.70004
13049, 45203,  0.5077,  14.78833, -33.13015,  0.05478,  0.89209, -0.44897,  0.00, -0.99219, -0.00186, -0.12476,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34375,  0.14758,  0.65344,  0.69762,  0.65344,  0.69762,  0.65344,  0.69762
13050, 45208, -0.16415,  14.96555, -32.66172,  0.0099,  0.99951, -0.03647,  0.00, -0.99756,  0.00742, -0.06757,  1.00,  1.00,  1.00,  1.00,  1.00,  1.60645,  0.39893,  0.65634,  0.69996,  0.65634,  0.69996,  0.65634,  0.69996
13051, 45203,  0.5077,  14.78833, -33.13015,  0.05478,  0.89209, -0.44897,  0.00, -0.99219, -0.00186, -0.12476,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34375,  0.14758,  0.65344,  0.69762,  0.65344,  0.69762,  0.65344,  0.69762
13052, 45206, -0.16415,  14.82424, -33.25121,  0.02811,  0.88477, -0.46484,  0.00, -0.98779, -0.04651, -0.14819,  1.00,  1.00,  1.00,  1.00,  1.00,  1.60938,  0.14441,  0.65638,  0.69759,  0.65638,  0.69759,  0.65638,  0.69759
13053, 45209, -0.16415,  14.87403, -32.18039, -0.00089,  0.98193,  0.18799,  0.00, -0.99951,  0.00443, -0.02786,  1.00,  1.00,  1.00,  1.00,  1.00,  1.59863,  0.97949,  0.65626,  0.70538,  0.65626,  0.70538,  0.65626,  0.70538
13054, 45205,  0.50143,  14.95175, -32.63561,  0.02548,  0.99902, -0.0394,  0.00, -0.99951,  0.02451, -0.02507,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34082,  0.40723,  0.65341,  0.70004,  0.65341,  0.70004,  0.65341,  0.70004
13055, 45208, -0.16415,  14.96555, -32.66172,  0.0099,  0.99951, -0.03647,  0.00, -0.99756,  0.00742, -0.06757,  1.00,  1.00,  1.00,  1.00,  1.00,  1.60645,  0.39893,  0.65634,  0.69996,  0.65634,  0.69996,  0.65634,  0.69996
13056, 45209, -0.16415,  14.87403, -32.18039, -0.00089,  0.98193,  0.18799,  0.00, -0.99951,  0.00443, -0.02786,  1.00,  1.00,  1.00,  1.00,  1.00,  1.59863,  0.97949,  0.65626,  0.70538,  0.65626,  0.70538,  0.65626,  0.70538
13057, 45210,  0.48505,  14.8593, -32.16013,  0.01536,  0.98145,  0.19031,  0.00, -0.99951,  0.01944, -0.01964,  1.00,  1.00,  1.00,  1.00,  1.00,  1.33691,  0.98926,  0.65336,  0.70547,  0.65336,  0.70547,  0.65336,  0.70547
13058, 45205,  0.50143,  14.95175, -32.63561,  0.02548,  0.99902, -0.0394,  0.00, -0.99951,  0.02451, -0.02507,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34082,  0.40723,  0.65341,  0.70004,  0.65341,  0.70004,  0.65341,  0.70004
13059, 45205,  0.50143,  14.95175, -32.63561,  0.02548,  0.99902, -0.0394,  0.00, -0.99951,  0.02451, -0.02507,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34082,  0.40723,  0.65341,  0.70004,  0.65341,  0.70004,  0.65341,  0.70004
13060, 45210,  0.48505,  14.8593, -32.16013,  0.01536,  0.98145,  0.19031,  0.00, -0.99951,  0.01944, -0.01964,  1.00,  1.00,  1.00,  1.00,  1.00,  1.33691,  0.98926,  0.65336,  0.70547,  0.65336,  0.70547,  0.65336,  0.70547
13061, 45211,  1.44981,  14.83756, -32.13015,  0.01608,  0.98145,  0.19153,  0.00, -0.99951,  0.02005, -0.01881,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94678,  1.00391,  0.64904,  0.7056,  0.64904,  0.7056,  0.64904,  0.7056
13062, 45205,  0.50143,  14.95175, -32.63561,  0.02548,  0.99902, -0.0394,  0.00, -0.99951,  0.02451, -0.02507,  1.00,  1.00,  1.00,  1.00,  1.00,  1.34082,  0.40723,  0.65341,  0.70004,  0.65341,  0.70004,  0.65341,  0.70004
13063, 45211,  1.44981,  14.83756, -32.13015,  0.01608,  0.98145,  0.19153,  0.00, -0.99951,  0.02005, -0.01881,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94678,  1.00391,  0.64904,  0.7056,  0.64904,  0.7056,  0.64904,  0.7056
13064, 45204,  1.49051,  14.92973, -32.60536,  0.01006,  0.99902, -0.04294,  0.00, -1.00,  0.00948, -0.01356,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94775,  0.41943,  0.64905,  0.70015,  0.64905,  0.70015,  0.64905,  0.70015
13065, 45212,  1.34958,  14.6915, -33.22268,  0.00005,  0.93018, -0.36743,  0.00, -1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.80371,  0.39697,  0.55394,  0.75451,  0.55394,  0.75451,  0.55394,  0.75451
13066, 45213,  1.34958,  14.87868, -32.59823, -6.55651E-07,  0.95801, -0.28711,  0.00, -1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.80371,  0.97949,  0.55394,  0.76045,  0.55394,  0.76045,  0.55394,  0.76045
13067, 45214,  2.08464,  14.87868, -32.59823, -3.57628E-07,  0.95801, -0.28711,  0.00, -1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.97949,  0.55035,  0.76045,  0.55035,  0.76045,  0.55035,  0.76045
13068, 45212,  1.34958,  14.6915, -33.22268,  0.00005,  0.93018, -0.36743,  0.00, -1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.80371,  0.39697,  0.55394,  0.75451,  0.55394,  0.75451,  0.55394,  0.75451
13069, 45214,  2.08464,  14.87868, -32.59823, -3.57628E-07,  0.95801, -0.28711,  0.00, -1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.97949,  0.55035,  0.76045,  0.55035,  0.76045,  0.55035,  0.76045
13070, 45215,  2.09496,  14.6915, -33.22268,  0.00829,  0.92578, -0.37793,  0.00, -1.00,  0.00816, -0.00197,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.39697,  0.55035,  0.75451,  0.55035,  0.75451,  0.55035,  0.75451
13071, 45216,  2.09928,  14.46628, -33.67573, -0.00156,  0.83789, -0.54541,  0.00, -0.99951,  0.01267,  0.02232,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.15735,  0.55035,  0.75207,  0.55035,  0.75207,  0.55035,  0.75207
13072, 45212,  1.34958,  14.6915, -33.22268,  0.00005,  0.93018, -0.36743,  0.00, -1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.80371,  0.39697,  0.55394,  0.75451,  0.55394,  0.75451,  0.55394,  0.75451
13073, 45215,  2.09496,  14.6915, -33.22268,  0.00829,  0.92578, -0.37793,  0.00, -1.00,  0.00816, -0.00197,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.39697,  0.55035,  0.75451,  0.55035,  0.75451,  0.55035,  0.75451
13074, 45216,  2.09928,  14.46628, -33.67573, -0.00156,  0.83789, -0.54541,  0.00, -0.99951,  0.01267,  0.02232,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.15735,  0.55035,  0.75207,  0.55035,  0.75207,  0.55035,  0.75207
13075, 45217,  1.34957,  14.46911, -33.6704, -0.02806,  0.82813, -0.55957,  0.00, -0.99561,  0.02747,  0.09058,  1.00,  1.00,  1.00,  1.00,  1.00,  1.80371,  0.15735,  0.55394,  0.75207,  0.55394,  0.75207,  0.55394,  0.75207
13076, 45212,  1.34958,  14.6915, -33.22268,  0.00005,  0.93018, -0.36743,  0.00, -1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.80371,  0.39697,  0.55394,  0.75451,  0.55394,  0.75451,  0.55394,  0.75451
13077, 45215,  2.09496,  14.6915, -33.22268,  0.00829,  0.92578, -0.37793,  0.00, -1.00,  0.00816, -0.00197,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.39697,  0.55035,  0.75451,  0.55035,  0.75451,  0.55035,  0.75451
13078, 45214,  2.08464,  14.87868, -32.59823, -3.57628E-07,  0.95801, -0.28711,  0.00, -1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.97949,  0.55035,  0.76045,  0.55035,  0.76045,  0.55035,  0.76045
13079, 45218,  2.77309,  14.87868, -32.59823, -5.96046E-07,  0.95801, -0.28711,  0.00, -0.99951,  0.00664,  0.02216,  1.00,  1.00,  1.00,  1.00,  1.00,  1.22949,  0.97949,  0.54698,  0.76045,  0.54698,  0.76045,  0.54698,  0.76045
13080, 45215,  2.09496,  14.6915, -33.22268,  0.00829,  0.92578, -0.37793,  0.00, -1.00,  0.00816, -0.00197,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.39697,  0.55035,  0.75451,  0.55035,  0.75451,  0.55035,  0.75451
13081, 45218,  2.77309,  14.87868, -32.59823, -5.96046E-07,  0.95801, -0.28711,  0.00, -0.99951,  0.00664,  0.02216,  1.00,  1.00,  1.00,  1.00,  1.00,  1.22949,  0.97949,  0.54698,  0.76045,  0.54698,  0.76045,  0.54698,  0.76045
13082, 45219,  2.79305,  14.6915, -33.22268, -0.00471,  0.92139, -0.38867,  0.00, -0.99658,  0.02681,  0.07562,  1.00,  1.00,  1.00,  1.00,  1.00,  1.22949,  0.39697,  0.54698,  0.75451,  0.54698,  0.75451,  0.54698,  0.75451
13083, 45216,  2.09928,  14.46628, -33.67573, -0.00156,  0.83789, -0.54541,  0.00, -0.99951,  0.01267,  0.02232,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.15735,  0.55035,  0.75207,  0.55035,  0.75207,  0.55035,  0.75207
13084, 45215,  2.09496,  14.6915, -33.22268,  0.00829,  0.92578, -0.37793,  0.00, -1.00,  0.00816, -0.00197,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.39697,  0.55035,  0.75451,  0.55035,  0.75451,  0.55035,  0.75451
13085, 45219,  2.79305,  14.6915, -33.22268, -0.00471,  0.92139, -0.38867,  0.00, -0.99658,  0.02681,  0.07562,  1.00,  1.00,  1.00,  1.00,  1.00,  1.22949,  0.39697,  0.54698,  0.75451,  0.54698,  0.75451,  0.54698,  0.75451
13086, 45219,  2.79305,  14.6915, -33.22268, -0.00471,  0.92139, -0.38867,  0.00, -0.99658,  0.02681,  0.07562,  1.00,  1.00,  1.00,  1.00,  1.00,  1.22949,  0.39697,  0.54698,  0.75451,  0.54698,  0.75451,  0.54698,  0.75451
13087, 45218,  2.77309,  14.87868, -32.59823, -5.96046E-07,  0.95801, -0.28711,  0.00, -0.99951,  0.00664,  0.02216,  1.00,  1.00,  1.00,  1.00,  1.00,  1.22949,  0.97949,  0.54698,  0.76045,  0.54698,  0.76045,  0.54698,  0.76045
13088, 45220,  3.17376,  14.87868, -32.59823, -1.13249E-06,  0.95801, -0.28711,  0.00, -1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.06738,  0.97949,  0.54503,  0.76045,  0.54503,  0.76045,  0.54503,  0.76045
13089, 45219,  2.79305,  14.6915, -33.22268, -0.00471,  0.92139, -0.38867,  0.00, -0.99658,  0.02681,  0.07562,  1.00,  1.00,  1.00,  1.00,  1.00,  1.22949,  0.39697,  0.54698,  0.75451,  0.54698,  0.75451,  0.54698,  0.75451
13090, 45220,  3.17376,  14.87868, -32.59823, -1.13249E-06,  0.95801, -0.28711,  0.00, -1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.06738,  0.97949,  0.54503,  0.76045,  0.54503,  0.76045,  0.54503,  0.76045
13091, 45221,  3.23771,  14.6915, -33.22268, -0.02902,  0.91699, -0.39819,  0.00, -0.98779,  0.03531,  0.1532,  1.00,  1.00,  1.00,  1.00,  1.00,  1.06445,  0.44653,  0.54499,  0.75502,  0.54499,  0.75502,  0.54499,  0.75502
13092, 45222,  2.80142,  14.39301, -33.71221, -0.01213,  0.84473, -0.53564,  0.00, -0.99707,  0.0305,  0.07068,  1.00,  1.00,  1.00,  1.00,  1.00,  1.22852,  0.15735,  0.54698,  0.75207,  0.54698,  0.75207,  0.54698,  0.75207
13093, 45219,  2.79305,  14.6915, -33.22268, -0.00471,  0.92139, -0.38867,  0.00, -0.99658,  0.02681,  0.07562,  1.00,  1.00,  1.00,  1.00,  1.00,  1.22949,  0.39697,  0.54698,  0.75451,  0.54698,  0.75451,  0.54698,  0.75451
13094, 45221,  3.23771,  14.6915, -33.22268, -0.02902,  0.91699, -0.39819,  0.00, -0.98779,  0.03531,  0.1532,  1.00,  1.00,  1.00,  1.00,  1.00,  1.06445,  0.44653,  0.54499,  0.75502,  0.54499,  0.75502,  0.54499,  0.75502
13095, 45216,  2.09928,  14.46628, -33.67573, -0.00156,  0.83789, -0.54541,  0.00, -0.99951,  0.01267,  0.02232,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.15735,  0.55035,  0.75207,  0.55035,  0.75207,  0.55035,  0.75207
13096, 45219,  2.79305,  14.6915, -33.22268, -0.00471,  0.92139, -0.38867,  0.00, -0.99658,  0.02681,  0.07562,  1.00,  1.00,  1.00,  1.00,  1.00,  1.22949,  0.39697,  0.54698,  0.75451,  0.54698,  0.75451,  0.54698,  0.75451
13097, 45222,  2.80142,  14.39301, -33.71221, -0.01213,  0.84473, -0.53564,  0.00, -0.99707,  0.0305,  0.07068,  1.00,  1.00,  1.00,  1.00,  1.00,  1.22852,  0.15735,  0.54698,  0.75207,  0.54698,  0.75207,  0.54698,  0.75207
13098, 45222,  2.80142,  14.39301, -33.71221, -0.01213,  0.84473, -0.53564,  0.00, -0.99707,  0.0305,  0.07068,  1.00,  1.00,  1.00,  1.00,  1.00,  1.22852,  0.15735,  0.54698,  0.75207,  0.54698,  0.75207,  0.54698,  0.75207
13099, 45223,  2.10143,  14.08937, -34.15934, -0.01607,  0.78564, -0.61816,  0.00, -0.99902,  0.01415,  0.04395,  1.00,  1.00,  1.00,  1.00,  1.00,  1.50684,  0.00384,  0.55035,  0.7505,  0.55035,  0.7505,  0.55035,  0.7505
