VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y
6329, 1217, -0.61434, -0.05482,  0.13679, -0.19901,  0.50864,  0.83766, -0.69445,  0.52991, -0.48676, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39471,  0.06596,  0.39471,  0.06596,  0.39471,  0.06596,  0.39471,  0.06596
6330, 1218, -0.62532, -0.05074,  0.13055, -0.33064,  0.54294,  0.77194, -0.60168,  0.50889, -0.61564, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39924,  0.06467,  0.39924,  0.06467,  0.39924,  0.06467,  0.39924,  0.06467
6331, 1236, -0.62774, -0.0576,  0.13308, -0.42355,  0.33853,  0.84024, -0.64193,  0.54229, -0.54208, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39808,  0.0624,  0.39808,  0.0624,  0.39808,  0.0624,  0.39808,  0.0624
6332, 1235, -0.61719, -0.06126,  0.13894, -0.31645,  0.32329,  0.89182, -0.71011,  0.54262, -0.44867, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3939,  0.06365,  0.3939,  0.06365,  0.3939,  0.06365,  0.3939,  0.06365
6333, 1236, -0.62774, -0.0576,  0.13308, -0.42355,  0.33853,  0.84024, -0.64193,  0.54229, -0.54208, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39808,  0.0624,  0.39808,  0.0624,  0.39808,  0.0624,  0.39808,  0.0624
6334, 1137, -0.61898, -0.06985,  0.14049, -0.38376,  0.17194,  0.90728, -0.72993,  0.54532, -0.41209, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39256,  0.06102,  0.39256,  0.06102,  0.39256,  0.06102,  0.39256,  0.06102
6335, 1235, -0.61719, -0.06126,  0.13894, -0.31645,  0.32329,  0.89182, -0.71011,  0.54262, -0.44867, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3939,  0.06365,  0.3939,  0.06365,  0.3939,  0.06365,  0.3939,  0.06365
6336, 1219, -0.63642, -0.049,  0.12332, -0.46254,  0.55934,  0.68789, -0.48751,  0.4876, -0.72428, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40349,  0.06257,  0.40349,  0.06257,  0.40349,  0.06257,  0.40349,  0.06257
6337, 1236, -0.62774, -0.0576,  0.13308, -0.42355,  0.33853,  0.84024, -0.64193,  0.54229, -0.54208, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39808,  0.0624,  0.39808,  0.0624,  0.39808,  0.0624,  0.39808,  0.0624
6338, 1218, -0.62532, -0.05074,  0.13055, -0.33064,  0.54294,  0.77194, -0.60168,  0.50889, -0.61564, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39924,  0.06467,  0.39924,  0.06467,  0.39924,  0.06467,  0.39924,  0.06467
6339, 1219, -0.63642, -0.049,  0.12332, -0.46254,  0.55934,  0.68789, -0.48751,  0.4876, -0.72428, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40349,  0.06257,  0.40349,  0.06257,  0.40349,  0.06257,  0.40349,  0.06257
6340, 1237, -0.63857, -0.0559,  0.12607, -0.52887,  0.3477,  0.77421, -0.56089,  0.54142, -0.62631, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40212,  0.0604,  0.40212,  0.0604,  0.40212,  0.0604,  0.40212,  0.0604
6341, 1236, -0.62774, -0.0576,  0.13308, -0.42355,  0.33853,  0.84024, -0.64193,  0.54229, -0.54208, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39808,  0.0624,  0.39808,  0.0624,  0.39808,  0.0624,  0.39808,  0.0624
6342, 1236, -0.62774, -0.0576,  0.13308, -0.42355,  0.33853,  0.84024, -0.64193,  0.54229, -0.54208, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39808,  0.0624,  0.39808,  0.0624,  0.39808,  0.0624,  0.39808,  0.0624
6343, 1147, -0.62941, -0.06693,  0.13488, -0.47261,  0.17924,  0.86285, -0.67669,  0.55343, -0.4856, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39648,  0.05965,  0.39648,  0.05965,  0.39648,  0.05965,  0.39648,  0.05965
6344, 1137, -0.61898, -0.06985,  0.14049, -0.38376,  0.17194,  0.90728, -0.72993,  0.54532, -0.41209, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39256,  0.06102,  0.39256,  0.06102,  0.39256,  0.06102,  0.39256,  0.06102
6345, 1237, -0.63857, -0.0559,  0.12607, -0.52887,  0.3477,  0.77421, -0.56089,  0.54142, -0.62631, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40212,  0.0604,  0.40212,  0.0604,  0.40212,  0.0604,  0.40212,  0.0604
6346, 1147, -0.62941, -0.06693,  0.13488, -0.47261,  0.17924,  0.86285, -0.67669,  0.55343, -0.4856, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39648,  0.05965,  0.39648,  0.05965,  0.39648,  0.05965,  0.39648,  0.05965
6347, 1236, -0.62774, -0.0576,  0.13308, -0.42355,  0.33853,  0.84024, -0.64193,  0.54229, -0.54208, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39808,  0.0624,  0.39808,  0.0624,  0.39808,  0.0624,  0.39808,  0.0624
6348, 1237, -0.63857, -0.0559,  0.12607, -0.52887,  0.3477,  0.77421, -0.56089,  0.54142, -0.62631, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40212,  0.0604,  0.40212,  0.0604,  0.40212,  0.0604,  0.40212,  0.0604
6349, 1149, -0.64019, -0.06539,  0.12798, -0.55785,  0.18506,  0.80905, -0.6155,  0.56168, -0.55288, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40039,  0.05768,  0.40039,  0.05768,  0.40039,  0.05768,  0.40039,  0.05768
6350, 1147, -0.62941, -0.06693,  0.13488, -0.47261,  0.17924,  0.86285, -0.67669,  0.55343, -0.4856, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39648,  0.05965,  0.39648,  0.05965,  0.39648,  0.05965,  0.39648,  0.05965
6351, 1207, -0.6471, -0.05011,  0.11539, -0.58771,  0.55072,  0.59272, -0.37424,  0.46446, -0.80263, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40719,  0.05962,  0.40719,  0.05962,  0.40719,  0.05962,  0.40719,  0.05962
6352, 1237, -0.63857, -0.0559,  0.12607, -0.52887,  0.3477,  0.77421, -0.56089,  0.54142, -0.62631, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40212,  0.0604,  0.40212,  0.0604,  0.40212,  0.0604,  0.40212,  0.0604
6353, 1219, -0.63642, -0.049,  0.12332, -0.46254,  0.55934,  0.68789, -0.48751,  0.4876, -0.72428, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40349,  0.06257,  0.40349,  0.06257,  0.40349,  0.06257,  0.40349,  0.06257
6354, 1213, -0.64484, -0.0451,  0.11155, -0.4915,  0.76724,  0.41203, -0.25285,  0.32703, -0.91056, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40867,  0.0613,  0.40867,  0.0613,  0.40867,  0.0613,  0.40867,  0.0613
6355, 1207, -0.6471, -0.05011,  0.11539, -0.58771,  0.55072,  0.59272, -0.37424,  0.46446, -0.80263, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40719,  0.05962,  0.40719,  0.05962,  0.40719,  0.05962,  0.40719,  0.05962
6356, 1219, -0.63642, -0.049,  0.12332, -0.46254,  0.55934,  0.68789, -0.48751,  0.4876, -0.72428, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40349,  0.06257,  0.40349,  0.06257,  0.40349,  0.06257,  0.40349,  0.06257
6357, 1207, -0.6471, -0.05011,  0.11539, -0.58771,  0.55072,  0.59272, -0.37424,  0.46446, -0.80263, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40719,  0.05962,  0.40719,  0.05962,  0.40719,  0.05962,  0.40719,  0.05962
6358, 1205, -0.64893, -0.05699,  0.11833, -0.62778,  0.34475,  0.69788, -0.47894,  0.53568, -0.69546, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40563,  0.0576,  0.40563,  0.0576,  0.40563,  0.0576,  0.40563,  0.0576
6359, 1237, -0.63857, -0.0559,  0.12607, -0.52887,  0.3477,  0.77421, -0.56089,  0.54142, -0.62631, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40212,  0.0604,  0.40212,  0.0604,  0.40212,  0.0604,  0.40212,  0.0604
6360, 1205, -0.64893, -0.05699,  0.11833, -0.62778,  0.34475,  0.69788, -0.47894,  0.53568, -0.69546, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40563,  0.0576,  0.40563,  0.0576,  0.40563,  0.0576,  0.40563,  0.0576
6361, 1149, -0.64019, -0.06539,  0.12798, -0.55785,  0.18506,  0.80905, -0.6155,  0.56168, -0.55288, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40039,  0.05768,  0.40039,  0.05768,  0.40039,  0.05768,  0.40039,  0.05768
6362, 1237, -0.63857, -0.0559,  0.12607, -0.52887,  0.3477,  0.77421, -0.56089,  0.54142, -0.62631, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40212,  0.0604,  0.40212,  0.0604,  0.40212,  0.0604,  0.40212,  0.0604
6363, 1205, -0.64893, -0.05699,  0.11833, -0.62778,  0.34475,  0.69788, -0.47894,  0.53568, -0.69546, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40563,  0.0576,  0.40563,  0.0576,  0.40563,  0.0576,  0.40563,  0.0576
6364, 1192, -0.65042, -0.06632,  0.12026, -0.6383,  0.18414,  0.74744, -0.55337,  0.56522, -0.61181, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40383,  0.05498,  0.40383,  0.05498,  0.40383,  0.05498,  0.40383,  0.05498
6365, 1149, -0.64019, -0.06539,  0.12798, -0.55785,  0.18506,  0.80905, -0.6155,  0.56168, -0.55288, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40039,  0.05768,  0.40039,  0.05768,  0.40039,  0.05768,  0.40039,  0.05768
6366, 1122, -0.57948, -0.12977,  0.14288,  0.0451, -0.34422,  0.9378, -0.9237,  0.34314,  0.17037, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37085,  0.04986,  0.37085,  0.04986,  0.37085,  0.04986,  0.37085,  0.04986
6367, 1238, -0.58058, -0.14141,  0.13783,  0.05527, -0.45202,  0.8903, -0.93431,  0.29107,  0.20579, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3696,  0.04568,  0.3696,  0.04568,  0.3696,  0.04568,  0.3696,  0.04568
6368, 1239, -0.57336, -0.14114,  0.1367,  0.27447, -0.4712,  0.83823, -0.89751,  0.18737,  0.3992, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36729,  0.04649,  0.36729,  0.04649,  0.36729,  0.04649,  0.36729,  0.04649
6369, 1122, -0.57948, -0.12977,  0.14288,  0.0451, -0.34422,  0.9378, -0.9237,  0.34314,  0.17037, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37085,  0.04986,  0.37085,  0.04986,  0.37085,  0.04986,  0.37085,  0.04986
6370, 1239, -0.57336, -0.14114,  0.1367,  0.27447, -0.4712,  0.83823, -0.89751,  0.18737,  0.3992, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36729,  0.04649,  0.36729,  0.04649,  0.36729,  0.04649,  0.36729,  0.04649
6371, 1120, -0.57193, -0.12889,  0.14196,  0.27674, -0.33615,  0.90023, -0.88977,  0.26419,  0.37217, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36857,  0.05102,  0.36857,  0.05102,  0.36857,  0.05102,  0.36857,  0.05102
6372, 1124, -0.58894, -0.13074,  0.14199, -0.12349, -0.34209,  0.93152, -0.91697,  0.39818,  0.02467, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3736,  0.04825,  0.3736,  0.04825,  0.3736,  0.04825,  0.3736,  0.04825
6373, 1238, -0.58058, -0.14141,  0.13783,  0.05527, -0.45202,  0.8903, -0.93431,  0.29107,  0.20579, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3696,  0.04568,  0.3696,  0.04568,  0.3696,  0.04568,  0.3696,  0.04568
6374, 1122, -0.57948, -0.12977,  0.14288,  0.0451, -0.34422,  0.9378, -0.9237,  0.34314,  0.17037, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37085,  0.04986,  0.37085,  0.04986,  0.37085,  0.04986,  0.37085,  0.04986
6375, 1124, -0.58894, -0.13074,  0.14199, -0.12349, -0.34209,  0.93152, -0.91697,  0.39818,  0.02467, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3736,  0.04825,  0.3736,  0.04825,  0.3736,  0.04825,  0.3736,  0.04825
6376, 1154, -0.58936, -0.14205,  0.13713, -0.11064, -0.43254,  0.8948, -0.93054,  0.3613,  0.05959, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37223,  0.04435,  0.37223,  0.04435,  0.37223,  0.04435,  0.37223,  0.04435
6377, 1238, -0.58058, -0.14141,  0.13783,  0.05527, -0.45202,  0.8903, -0.93431,  0.29107,  0.20579, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3696,  0.04568,  0.3696,  0.04568,  0.3696,  0.04568,  0.3696,  0.04568
6378, 1120, -0.57193, -0.12889,  0.14196,  0.27674, -0.33615,  0.90023, -0.88977,  0.26419,  0.37217, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36857,  0.05102,  0.36857,  0.05102,  0.36857,  0.05102,  0.36857,  0.05102
6379, 1239, -0.57336, -0.14114,  0.1367,  0.27447, -0.4712,  0.83823, -0.89751,  0.18737,  0.3992, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36729,  0.04649,  0.36729,  0.04649,  0.36729,  0.04649,  0.36729,  0.04649
6380, 1240, -0.56736, -0.14073,  0.13404,  0.52502, -0.46324,  0.71398, -0.78504,  0.06042,  0.61649, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36514,  0.04701,  0.36514,  0.04701,  0.36514,  0.04701,  0.36514,  0.04701
6381, 1120, -0.57193, -0.12889,  0.14196,  0.27674, -0.33615,  0.90023, -0.88977,  0.26419,  0.37217, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36857,  0.05102,  0.36857,  0.05102,  0.36857,  0.05102,  0.36857,  0.05102
6382, 1240, -0.56736, -0.14073,  0.13404,  0.52502, -0.46324,  0.71398, -0.78504,  0.06042,  0.61649, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36514,  0.04701,  0.36514,  0.04701,  0.36514,  0.04701,  0.36514,  0.04701
6383, 1118, -0.5658, -0.12794,  0.13949,  0.54676, -0.30049,  0.78151, -0.77516,  0.1712,  0.60813, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36652,  0.05192,  0.36652,  0.05192,  0.36652,  0.05192,  0.36652,  0.05192
6384, 1118, -0.5658, -0.12794,  0.13949,  0.54676, -0.30049,  0.78151, -0.77516,  0.1712,  0.60813, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36652,  0.05192,  0.36652,  0.05192,  0.36652,  0.05192,  0.36652,  0.05192
6385, 1240, -0.56736, -0.14073,  0.13404,  0.52502, -0.46324,  0.71398, -0.78504,  0.06042,  0.61649, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36514,  0.04701,  0.36514,  0.04701,  0.36514,  0.04701,  0.36514,  0.04701
6386, 1114, -0.56285, -0.13973,  0.12998,  0.78124, -0.40078,  0.47857, -0.55505, -0.09523,  0.82635, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36309,  0.04736,  0.36309,  0.04736,  0.36309,  0.04736,  0.36309,  0.04736
6387, 1239, -0.57336, -0.14114,  0.1367,  0.27447, -0.4712,  0.83823, -0.89751,  0.18737,  0.3992, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36729,  0.04649,  0.36729,  0.04649,  0.36729,  0.04649,  0.36729,  0.04649
6388, 1241, -0.5711, -0.15238,  0.12737,  0.47489, -0.61236,  0.63206, -0.81143, -0.02665,  0.58384, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36474,  0.04192,  0.36474,  0.04192,  0.36474,  0.04192,  0.36474,  0.04192
6389, 1240, -0.56736, -0.14073,  0.13404,  0.52502, -0.46324,  0.71398, -0.78504,  0.06042,  0.61649, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36514,  0.04701,  0.36514,  0.04701,  0.36514,  0.04701,  0.36514,  0.04701
6390, 1239, -0.57336, -0.14114,  0.1367,  0.27447, -0.4712,  0.83823, -0.89751,  0.18737,  0.3992, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36729,  0.04649,  0.36729,  0.04649,  0.36729,  0.04649,  0.36729,  0.04649
6391, 1242, -0.57669, -0.15214,  0.13031,  0.25369, -0.6003,  0.75848, -0.91035,  0.11689,  0.397, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36687,  0.04187,  0.36687,  0.04187,  0.36687,  0.04187,  0.36687,  0.04187
6392, 1241, -0.5711, -0.15238,  0.12737,  0.47489, -0.61236,  0.63206, -0.81143, -0.02665,  0.58384, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36474,  0.04192,  0.36474,  0.04192,  0.36474,  0.04192,  0.36474,  0.04192
6393, 1238, -0.58058, -0.14141,  0.13783,  0.05527, -0.45202,  0.8903, -0.93431,  0.29107,  0.20579, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3696,  0.04568,  0.3696,  0.04568,  0.3696,  0.04568,  0.3696,  0.04568
6394, 1242, -0.57669, -0.15214,  0.13031,  0.25369, -0.6003,  0.75848, -0.91035,  0.11689,  0.397, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36687,  0.04187,  0.36687,  0.04187,  0.36687,  0.04187,  0.36687,  0.04187
6395, 1239, -0.57336, -0.14114,  0.1367,  0.27447, -0.4712,  0.83823, -0.89751,  0.18737,  0.3992, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36729,  0.04649,  0.36729,  0.04649,  0.36729,  0.04649,  0.36729,  0.04649
6396, 1240, -0.56736, -0.14073,  0.13404,  0.52502, -0.46324,  0.71398, -0.78504,  0.06042,  0.61649, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36514,  0.04701,  0.36514,  0.04701,  0.36514,  0.04701,  0.36514,  0.04701
6397, 1241, -0.5711, -0.15238,  0.12737,  0.47489, -0.61236,  0.63206, -0.81143, -0.02665,  0.58384, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36474,  0.04192,  0.36474,  0.04192,  0.36474,  0.04192,  0.36474,  0.04192
6398, 1112, -0.56661, -0.15172,  0.12328,  0.72391, -0.56453,  0.39657, -0.60911, -0.25307,  0.75163, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36267,  0.04187,  0.36267,  0.04187,  0.36267,  0.04187,  0.36267,  0.04187
6399, 1240, -0.56736, -0.14073,  0.13404,  0.52502, -0.46324,  0.71398, -0.78504,  0.06042,  0.61649, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36514,  0.04701,  0.36514,  0.04701,  0.36514,  0.04701,  0.36514,  0.04701
6400, 1112, -0.56661, -0.15172,  0.12328,  0.72391, -0.56453,  0.39657, -0.60911, -0.25307,  0.75163, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36267,  0.04187,  0.36267,  0.04187,  0.36267,  0.04187,  0.36267,  0.04187
6401, 1114, -0.56285, -0.13973,  0.12998,  0.78124, -0.40078,  0.47857, -0.55505, -0.09523,  0.82635, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36309,  0.04736,  0.36309,  0.04736,  0.36309,  0.04736,  0.36309,  0.04736
6402, 1241, -0.5711, -0.15238,  0.12737,  0.47489, -0.61236,  0.63206, -0.81143, -0.02665,  0.58384, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36474,  0.04192,  0.36474,  0.04192,  0.36474,  0.04192,  0.36474,  0.04192
6403, 1111, -0.57242, -0.16214,  0.11566,  0.63926, -0.71005,  0.29525, -0.68022, -0.34305,  0.64778, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36333,  0.03642,  0.36333,  0.03642,  0.36333,  0.03642,  0.36333,  0.03642
6404, 1112, -0.56661, -0.15172,  0.12328,  0.72391, -0.56453,  0.39657, -0.60911, -0.25307,  0.75163, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36267,  0.04187,  0.36267,  0.04187,  0.36267,  0.04187,  0.36267,  0.04187
6405, 1241, -0.5711, -0.15238,  0.12737,  0.47489, -0.61236,  0.63206, -0.81143, -0.02665,  0.58384, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36474,  0.04192,  0.36474,  0.04192,  0.36474,  0.04192,  0.36474,  0.04192
6406, 1243, -0.57683, -0.16251,  0.1199,  0.39889, -0.74223,  0.5385, -0.85882, -0.09655,  0.50309, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36533,  0.03686,  0.36533,  0.03686,  0.36533,  0.03686,  0.36533,  0.03686
6407, 1111, -0.57242, -0.16214,  0.11566,  0.63926, -0.71005,  0.29525, -0.68022, -0.34305,  0.64778, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36333,  0.03642,  0.36333,  0.03642,  0.36333,  0.03642,  0.36333,  0.03642
6408, 1242, -0.57669, -0.15214,  0.13031,  0.25369, -0.6003,  0.75848, -0.91035,  0.11689,  0.397, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36687,  0.04187,  0.36687,  0.04187,  0.36687,  0.04187,  0.36687,  0.04187
6409, 1243, -0.57683, -0.16251,  0.1199,  0.39889, -0.74223,  0.5385, -0.85882, -0.09655,  0.50309, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36533,  0.03686,  0.36533,  0.03686,  0.36533,  0.03686,  0.36533,  0.03686
6410, 1241, -0.5711, -0.15238,  0.12737,  0.47489, -0.61236,  0.63206, -0.81143, -0.02665,  0.58384, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36474,  0.04192,  0.36474,  0.04192,  0.36474,  0.04192,  0.36474,  0.04192
6411, 1242, -0.57669, -0.15214,  0.13031,  0.25369, -0.6003,  0.75848, -0.91035,  0.11689,  0.397, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36687,  0.04187,  0.36687,  0.04187,  0.36687,  0.04187,  0.36687,  0.04187
6412, 1244, -0.58193, -0.16158,  0.12322,  0.1997, -0.71221,  0.67296, -0.93284,  0.07201,  0.35303, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36737,  0.03732,  0.36737,  0.03732,  0.36737,  0.03732,  0.36737,  0.03732
6413, 1243, -0.57683, -0.16251,  0.1199,  0.39889, -0.74223,  0.5385, -0.85882, -0.09655,  0.50309, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36533,  0.03686,  0.36533,  0.03686,  0.36533,  0.03686,  0.36533,  0.03686
6414, 1154, -0.58936, -0.14205,  0.13713, -0.11064, -0.43254,  0.8948, -0.93054,  0.3613,  0.05959, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37223,  0.04435,  0.37223,  0.04435,  0.37223,  0.04435,  0.37223,  0.04435
6415, 1245, -0.58293, -0.15147,  0.13197,  0.06258, -0.56048,  0.8258, -0.9439,  0.23559,  0.23143, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36903,  0.04164,  0.36903,  0.04164,  0.36903,  0.04164,  0.36903,  0.04164
6416, 1238, -0.58058, -0.14141,  0.13783,  0.05527, -0.45202,  0.8903, -0.93431,  0.29107,  0.20579, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3696,  0.04568,  0.3696,  0.04568,  0.3696,  0.04568,  0.3696,  0.04568
6417, 1238, -0.58058, -0.14141,  0.13783,  0.05527, -0.45202,  0.8903, -0.93431,  0.29107,  0.20579, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3696,  0.04568,  0.3696,  0.04568,  0.3696,  0.04568,  0.3696,  0.04568
6418, 1245, -0.58293, -0.15147,  0.13197,  0.06258, -0.56048,  0.8258, -0.9439,  0.23559,  0.23143, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36903,  0.04164,  0.36903,  0.04164,  0.36903,  0.04164,  0.36903,  0.04164
6419, 1242, -0.57669, -0.15214,  0.13031,  0.25369, -0.6003,  0.75848, -0.91035,  0.11689,  0.397, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36687,  0.04187,  0.36687,  0.04187,  0.36687,  0.04187,  0.36687,  0.04187
6420, 1245, -0.58293, -0.15147,  0.13197,  0.06258, -0.56048,  0.8258, -0.9439,  0.23559,  0.23143, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36903,  0.04164,  0.36903,  0.04164,  0.36903,  0.04164,  0.36903,  0.04164
6421, 1244, -0.58193, -0.16158,  0.12322,  0.1997, -0.71221,  0.67296, -0.93284,  0.07201,  0.35303, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36737,  0.03732,  0.36737,  0.03732,  0.36737,  0.03732,  0.36737,  0.03732
6422, 1242, -0.57669, -0.15214,  0.13031,  0.25369, -0.6003,  0.75848, -0.91035,  0.11689,  0.397, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36687,  0.04187,  0.36687,  0.04187,  0.36687,  0.04187,  0.36687,  0.04187
6423, 1154, -0.58936, -0.14205,  0.13713, -0.11064, -0.43254,  0.8948, -0.93054,  0.3613,  0.05959, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37223,  0.04435,  0.37223,  0.04435,  0.37223,  0.04435,  0.37223,  0.04435
6424, 1156, -0.59033, -0.15152,  0.13166, -0.0946, -0.52497,  0.84585, -0.94287,  0.31989,  0.09309, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37135,  0.04075,  0.37135,  0.04075,  0.37135,  0.04075,  0.37135,  0.04075
6425, 1245, -0.58293, -0.15147,  0.13197,  0.06258, -0.56048,  0.8258, -0.9439,  0.23559,  0.23143, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36903,  0.04164,  0.36903,  0.04164,  0.36903,  0.04164,  0.36903,  0.04164
6426, 1245, -0.58293, -0.15147,  0.13197,  0.06258, -0.56048,  0.8258, -0.9439,  0.23559,  0.23143, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36903,  0.04164,  0.36903,  0.04164,  0.36903,  0.04164,  0.36903,  0.04164
6427, 1246, -0.58716, -0.15977,  0.12563,  0.04076, -0.66162,  0.74873, -0.95465,  0.1954,  0.22464, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36935,  0.03776,  0.36935,  0.03776,  0.36935,  0.03776,  0.36935,  0.03776
6428, 1244, -0.58193, -0.16158,  0.12322,  0.1997, -0.71221,  0.67296, -0.93284,  0.07201,  0.35303, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36737,  0.03732,  0.36737,  0.03732,  0.36737,  0.03732,  0.36737,  0.03732
6429, 1156, -0.59033, -0.15152,  0.13166, -0.0946, -0.52497,  0.84585, -0.94287,  0.31989,  0.09309, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37135,  0.04075,  0.37135,  0.04075,  0.37135,  0.04075,  0.37135,  0.04075
6430, 1246, -0.58716, -0.15977,  0.12563,  0.04076, -0.66162,  0.74873, -0.95465,  0.1954,  0.22464, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36935,  0.03776,  0.36935,  0.03776,  0.36935,  0.03776,  0.36935,  0.03776
6431, 1245, -0.58293, -0.15147,  0.13197,  0.06258, -0.56048,  0.8258, -0.9439,  0.23559,  0.23143, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36903,  0.04164,  0.36903,  0.04164,  0.36903,  0.04164,  0.36903,  0.04164
