VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y, TEXCOORD3.z
1355, 489,  0.44817,  0.11208,  0.01232, -0.23785,  0.92885, -0.28401, -0.6161, -0.37033, -0.69518, -1.00,  0.70588,  0.00,  0.00,  2.00,  0.6377,  0.7048,  0.68438,  0.74273,  0.68438,  0.74273,  0.44817,  0.11208,  0.01232
1356, 487,  0.38161,  0.12356,  0.10562, -0.22334,  0.9711, -0.08414, -0.67039, -0.21569, -0.70996, -1.00,  1.00,  0.00,  0.00,  2.00,  0.5515,  0.3354,  0.67884,  0.719,  0.67884,  0.719,  0.38161,  0.12356,  0.10562
1357, 486,  0.277,  0.0894,  0.137, -0.46156,  0.88573,  0.04943, -0.64382, -0.29612, -0.70556, -1.00,  0.61569,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.69081,  0.69726,  0.69081,  0.69726,  0.277,  0.0894,  0.137
1358, 490,  0.37621,  0.10148,  0.21769, -0.25787,  0.95023,  0.17482, -0.70423, -0.06097, -0.70735, -1.00,  1.00,  0.00,  0.00,  2.00,  0.3154,  0.044,  0.66367,  0.70028,  0.66367,  0.70028,  0.37621,  0.10148,  0.21769
1359, 491, -0.25537,  0.14532, -0.14486,  0.10362,  0.98781,  0.11617,  0.41406, -0.14904,  0.89797, -1.00,  0.63922,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.8058,  0.36502,  0.8058,  0.36502, -0.25537,  0.14532, -0.14486
1360, 492, -0.17379,  0.09142, -0.09358,  0.36081,  0.86876,  0.33923,  0.35461, -0.4642,  0.81164, -1.00,  0.1451,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.82419,  0.35311,  0.82419,  0.35311, -0.17379,  0.09142, -0.09358
1361, 493, -0.19743,  0.12838, -0.18275,  0.2508,  0.96794, -0.01387,  0.41859, -0.09552,  0.90314, -1.00,  0.62745,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.8039,  0.34995,  0.8039,  0.34995, -0.19743,  0.12838, -0.18275
1362, 493, -0.19743,  0.12838, -0.18275,  0.2508,  0.96794, -0.01387,  0.41859, -0.09552,  0.90314, -1.00,  0.62745,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.8039,  0.34995,  0.8039,  0.34995, -0.19743,  0.12838, -0.18275
1363, 494, -0.33069,  0.13907, -0.19017, -0.03351,  0.99908,  0.0268,  0.42416, -0.01006,  0.90553, -1.00,  0.79608,  0.00,  0.00,  2.00,  0.558,  0.3311,  0.79013,  0.37555,  0.79013,  0.37555, -0.33069,  0.13907, -0.19017
1364, 491, -0.25537,  0.14532, -0.14486,  0.10362,  0.98781,  0.11617,  0.41406, -0.14904,  0.89797, -1.00,  0.63922,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.8058,  0.36502,  0.8058,  0.36502, -0.25537,  0.14532, -0.14486
1365, 492, -0.17379,  0.09142, -0.09358,  0.36081,  0.86876,  0.33923,  0.35461, -0.4642,  0.81164, -1.00,  0.1451,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.82419,  0.35311,  0.82419,  0.35311, -0.17379,  0.09142, -0.09358
1366, 491, -0.25537,  0.14532, -0.14486,  0.10362,  0.98781,  0.11617,  0.41406, -0.14904,  0.89797, -1.00,  0.63922,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.8058,  0.36502,  0.8058,  0.36502, -0.25537,  0.14532, -0.14486
1367, 495, -0.28417,  0.1084, -0.0418,  0.04685,  0.94826,  0.31402,  0.39144, -0.30665,  0.86761, -1.00,  0.10588,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.82404,  0.3798,  0.82404,  0.3798, -0.28417,  0.1084, -0.0418
1368, 494, -0.33069,  0.13907, -0.19017, -0.03351,  0.99908,  0.0268,  0.42416, -0.01006,  0.90553, -1.00,  0.79608,  0.00,  0.00,  2.00,  0.558,  0.3311,  0.79013,  0.37555,  0.79013,  0.37555, -0.33069,  0.13907, -0.19017
1369, 495, -0.28417,  0.1084, -0.0418,  0.04685,  0.94826,  0.31402,  0.39144, -0.30665,  0.86761, -1.00,  0.10588,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.82404,  0.3798,  0.82404,  0.3798, -0.28417,  0.1084, -0.0418
1370, 491, -0.25537,  0.14532, -0.14486,  0.10362,  0.98781,  0.11617,  0.41406, -0.14904,  0.89797, -1.00,  0.63922,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.8058,  0.36502,  0.8058,  0.36502, -0.25537,  0.14532, -0.14486
1371, 495, -0.28417,  0.1084, -0.0418,  0.04685,  0.94826,  0.31402,  0.39144, -0.30665,  0.86761, -1.00,  0.10588,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.82404,  0.3798,  0.82404,  0.3798, -0.28417,  0.1084, -0.0418
1372, 494, -0.33069,  0.13907, -0.19017, -0.03351,  0.99908,  0.0268,  0.42416, -0.01006,  0.90553, -1.00,  0.79608,  0.00,  0.00,  2.00,  0.558,  0.3311,  0.79013,  0.37555,  0.79013,  0.37555, -0.33069,  0.13907, -0.19017
1373, 496, -0.43803,  0.11224, -0.10858, -0.07287,  0.97192,  0.22375,  0.41127, -0.1751,  0.89453, -1.00,  0.57255,  0.00,  0.00,  2.00,  0.6448,  0.7009,  0.79678,  0.40389,  0.79678,  0.40389, -0.43803,  0.11224, -0.10858
1374, 494, -0.33069,  0.13907, -0.19017, -0.03351,  0.99908,  0.0268,  0.42416, -0.01006,  0.90553, -1.00,  0.79608,  0.00,  0.00,  2.00,  0.558,  0.3311,  0.79013,  0.37555,  0.79013,  0.37555, -0.33069,  0.13907, -0.19017
1375, 493, -0.19743,  0.12838, -0.18275,  0.2508,  0.96794, -0.01387,  0.41859, -0.09552,  0.90314, -1.00,  0.62745,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.8039,  0.34995,  0.8039,  0.34995, -0.19743,  0.12838, -0.18275
1376, 497, -0.2731,  0.10872, -0.3135,  0.08937,  0.97601, -0.19852,  0.42473,  0.14294,  0.89396, -1.00,  0.99608,  0.00,  0.00,  2.00,  0.317,  0.0319,  0.77166,  0.35262,  0.77166,  0.35262, -0.2731,  0.10872, -0.3135
1377, 498, -0.42895,  0.1179, -0.00259,  0.71445,  0.68061,  0.16227,  0.30446, -0.51122,  0.80371, -1.00,  0.59216,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.64558,  0.51726,  0.64558,  0.51726, -0.42895,  0.1179, -0.00259
1378, 499, -0.39619,  0.01776,  0.03041,  0.85931,  0.39014,  0.33072,  0.04832, -0.70566,  0.70691, -1.00,  0.56863,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.66396,  0.50536,  0.66396,  0.50536, -0.39619,  0.01776,  0.03041
1379, 500, -0.39868,  0.07501, -0.05078,  0.80582,  0.59213,  0.00603,  0.3425, -0.47437,  0.81096, -1.00,  0.32549,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.64368,  0.5022,  0.64368,  0.5022, -0.39868,  0.07501, -0.05078
1380, 500, -0.39868,  0.07501, -0.05078,  0.80582,  0.59213,  0.00603,  0.3425, -0.47437,  0.81096, -1.00,  0.32549,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.64368,  0.5022,  0.64368,  0.5022, -0.39868,  0.07501, -0.05078
1381, 501, -0.4958,  0.16688, -0.03624,  0.60776,  0.78873,  0.09235,  0.40497, -0.40786,  0.81832, -1.00,  0.69412,  0.00,  0.00,  2.00,  0.5534,  0.3308,  0.62956,  0.52777,  0.62956,  0.52777, -0.4958,  0.16688, -0.03624
1382, 498, -0.42895,  0.1179, -0.00259,  0.71445,  0.68061,  0.16227,  0.30446, -0.51122,  0.80371, -1.00,  0.59216,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.64558,  0.51726,  0.64558,  0.51726, -0.42895,  0.1179, -0.00259
1383, 499, -0.39619,  0.01776,  0.03041,  0.85931,  0.39014,  0.33072,  0.04832, -0.70566,  0.70691, -1.00,  0.56863,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.66396,  0.50536,  0.66396,  0.50536, -0.39619,  0.01776,  0.03041
1384, 498, -0.42895,  0.1179, -0.00259,  0.71445,  0.68061,  0.16227,  0.30446, -0.51122,  0.80371, -1.00,  0.59216,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.64558,  0.51726,  0.64558,  0.51726, -0.42895,  0.1179, -0.00259
1385, 502, -0.46539,  0.09098,  0.10116,  0.66391,  0.65396,  0.36271,  0.18491, -0.61353,  0.76772, -1.00,  0.94902,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.66381,  0.53203,  0.66381,  0.53203, -0.46539,  0.09098,  0.10116
1386, 501, -0.4958,  0.16688, -0.03624,  0.60776,  0.78873,  0.09235,  0.40497, -0.40786,  0.81832, -1.00,  0.69412,  0.00,  0.00,  2.00,  0.5534,  0.3308,  0.62956,  0.52777,  0.62956,  0.52777, -0.4958,  0.16688, -0.03624
1387, 502, -0.46539,  0.09098,  0.10116,  0.66391,  0.65396,  0.36271,  0.18491, -0.61353,  0.76772, -1.00,  0.94902,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.66381,  0.53203,  0.66381,  0.53203, -0.46539,  0.09098,  0.10116
1388, 498, -0.42895,  0.1179, -0.00259,  0.71445,  0.68061,  0.16227,  0.30446, -0.51122,  0.80371, -1.00,  0.59216,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.64558,  0.51726,  0.64558,  0.51726, -0.42895,  0.1179, -0.00259
1389, 502, -0.46539,  0.09098,  0.10116,  0.66391,  0.65396,  0.36271,  0.18491, -0.61353,  0.76772, -1.00,  0.94902,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.66381,  0.53203,  0.66381,  0.53203, -0.46539,  0.09098,  0.10116
1390, 501, -0.4958,  0.16688, -0.03624,  0.60776,  0.78873,  0.09235,  0.40497, -0.40786,  0.81832, -1.00,  0.69412,  0.00,  0.00,  2.00,  0.5534,  0.3308,  0.62956,  0.52777,  0.62956,  0.52777, -0.4958,  0.16688, -0.03624
1391, 503, -0.58791,  0.19979,  0.06036,  0.57872,  0.7613,  0.29242,  0.28818, -0.52634,  0.79995, -1.00,  1.00,  0.00,  0.00,  2.00,  0.6407,  0.7012,  0.63625,  0.55614,  0.63625,  0.55614, -0.58791,  0.19979,  0.06036
1392, 501, -0.4958,  0.16688, -0.03624,  0.60776,  0.78873,  0.09235,  0.40497, -0.40786,  0.81832, -1.00,  0.69412,  0.00,  0.00,  2.00,  0.5534,  0.3308,  0.62956,  0.52777,  0.62956,  0.52777, -0.4958,  0.16688, -0.03624
1393, 500, -0.39868,  0.07501, -0.05078,  0.80582,  0.59213,  0.00603,  0.3425, -0.47437,  0.81096, -1.00,  0.32549,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.64368,  0.5022,  0.64368,  0.5022, -0.39868,  0.07501, -0.05078
1394, 504, -0.48289,  0.12805, -0.16644,  0.66723,  0.72931, -0.15134,  0.50149, -0.28962,  0.81525, -1.00,  0.92157,  0.00,  0.00,  2.00,  0.3167,  0.0381,  0.61143,  0.50534,  0.61143,  0.50534, -0.48289,  0.12805, -0.16644
1395, 505, -0.35076,  0.08928,  0.2472,  0.31153,  0.82562, -0.47044,  0.85209, -0.46184, -0.24627, -1.00,  0.8902,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.64137,  0.58448,  0.64137,  0.58448, -0.35076,  0.08928,  0.2472
1396, 506, -0.31335,  0.0071,  0.20092,  0.50201,  0.5865, -0.63562,  0.71088, -0.6984, -0.08298, -1.00,  0.76863,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.65829,  0.57352,  0.65829,  0.57352, -0.31335,  0.0071,  0.20092
1397, 507, -0.38746,  0.06046,  0.20125,  0.18006,  0.77438, -0.60656,  0.86922, -0.41392, -0.27042, -1.00,  1.00,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.63962,  0.57061,  0.63962,  0.57061, -0.38746,  0.06046,  0.20125
1398, 507, -0.38746,  0.06046,  0.20125,  0.18006,  0.77438, -0.60656,  0.86922, -0.41392, -0.27042, -1.00,  1.00,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.63962,  0.57061,  0.63962,  0.57061, -0.38746,  0.06046,  0.20125
1399, 508, -0.39428,  0.12081,  0.31074,  0.22691,  0.9051, -0.35959,  0.88738, -0.34429, -0.30663, -1.00,  0.84314,  0.00,  0.00,  2.00,  0.5523,  0.3345,  0.62655,  0.59441,  0.62655,  0.59441, -0.39428,  0.12081,  0.31074
1400, 505, -0.35076,  0.08928,  0.2472,  0.31153,  0.82562, -0.47044,  0.85209, -0.46184, -0.24627, -1.00,  0.8902,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.64137,  0.58448,  0.64137,  0.58448, -0.35076,  0.08928,  0.2472
1401, 506, -0.31335,  0.0071,  0.20092,  0.50201,  0.5865, -0.63562,  0.71088, -0.6984, -0.08298, -1.00,  0.76863,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.65829,  0.57352,  0.65829,  0.57352, -0.31335,  0.0071,  0.20092
1402, 505, -0.35076,  0.08928,  0.2472,  0.31153,  0.82562, -0.47044,  0.85209, -0.46184, -0.24627, -1.00,  0.8902,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.64137,  0.58448,  0.64137,  0.58448, -0.35076,  0.08928,  0.2472
1403, 509, -0.2645,  0.05254,  0.29227,  0.49399,  0.77984, -0.38447,  0.79265, -0.58565, -0.16947, -1.00,  0.72157,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.65814,  0.59807,  0.65814,  0.59807, -0.2645,  0.05254,  0.29227
1404, 508, -0.39428,  0.12081,  0.31074,  0.22691,  0.9051, -0.35959,  0.88738, -0.34429, -0.30663, -1.00,  0.84314,  0.00,  0.00,  2.00,  0.5523,  0.3345,  0.62655,  0.59441,  0.62655,  0.59441, -0.39428,  0.12081,  0.31074
1405, 509, -0.2645,  0.05254,  0.29227,  0.49399,  0.77984, -0.38447,  0.79265, -0.58565, -0.16947, -1.00,  0.72157,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.65814,  0.59807,  0.65814,  0.59807, -0.2645,  0.05254,  0.29227
1406, 505, -0.35076,  0.08928,  0.2472,  0.31153,  0.82562, -0.47044,  0.85209, -0.46184, -0.24627, -1.00,  0.8902,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.64137,  0.58448,  0.64137,  0.58448, -0.35076,  0.08928,  0.2472
1407, 509, -0.2645,  0.05254,  0.29227,  0.49399,  0.77984, -0.38447,  0.79265, -0.58565, -0.16947, -1.00,  0.72157,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.65814,  0.59807,  0.65814,  0.59807, -0.2645,  0.05254,  0.29227
1408, 508, -0.39428,  0.12081,  0.31074,  0.22691,  0.9051, -0.35959,  0.88738, -0.34429, -0.30663, -1.00,  0.84314,  0.00,  0.00,  2.00,  0.5523,  0.3345,  0.62655,  0.59441,  0.62655,  0.59441, -0.39428,  0.12081,  0.31074
1409, 510, -0.32622,  0.12401,  0.41712,  0.41286,  0.86336, -0.2901,  0.84382, -0.48246, -0.23493, -1.00,  1.00,  0.00,  0.00,  2.00,  0.638,  0.7035,  0.63259,  0.62042,  0.63259,  0.62042, -0.32622,  0.12401,  0.41712
1410, 508, -0.39428,  0.12081,  0.31074,  0.22691,  0.9051, -0.35959,  0.88738, -0.34429, -0.30663, -1.00,  0.84314,  0.00,  0.00,  2.00,  0.5523,  0.3345,  0.62655,  0.59441,  0.62655,  0.59441, -0.39428,  0.12081,  0.31074
1411, 507, -0.38746,  0.06046,  0.20125,  0.18006,  0.77438, -0.60656,  0.86922, -0.41392, -0.27042, -1.00,  1.00,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.63962,  0.57061,  0.63962,  0.57061, -0.38746,  0.06046,  0.20125
1412, 511, -0.51046,  0.09407,  0.26225, -0.00008,  0.87578, -0.48272,  0.90849, -0.20167, -0.36603, -1.00,  1.00,  0.00,  0.00,  2.00,  0.3132,  0.0332,  0.60969,  0.57317,  0.60969,  0.57317, -0.51046,  0.09407,  0.26225
1413, 512, -0.41146,  0.05461, -0.04937,  0.03155,  0.99661,  0.07594,  0.42307, -0.08215,  0.90237, -1.00,  0.37647,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.33603,  0.82676,  0.33603,  0.82676, -0.41146,  0.05461, -0.04937
1414, 513, -0.32198,  0.0071,  0.00668,  0.29365,  0.90747,  0.30045,  0.3873, -0.4003,  0.83052, -1.00,  0.21569,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.35532,  0.81427,  0.35532,  0.81427, -0.32198,  0.0071,  0.00668
1415, 514, -0.34947,  0.03977, -0.08839,  0.17907,  0.9823, -0.05497,  0.42317, -0.02646,  0.90567, -1.00,  0.12549,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.33403,  0.81095,  0.33403,  0.81095, -0.34947,  0.03977, -0.08839
1416, 514, -0.34947,  0.03977, -0.08839,  0.17907,  0.9823, -0.05497,  0.42317, -0.02646,  0.90567, -1.00,  0.12549,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.33403,  0.81095,  0.33403,  0.81095, -0.34947,  0.03977, -0.08839
1417, 515, -0.49182,  0.04031, -0.09811, -0.10503,  0.99438, -0.01367,  0.42269,  0.05708,  0.90448, -1.00,  0.64706,  0.00,  0.00,  2.00,  0.5516,  0.3342,  0.31907,  0.83805,  0.31907,  0.83805, -0.49182,  0.04031, -0.09811
1418, 512, -0.41146,  0.05461, -0.04937,  0.03155,  0.99661,  0.07594,  0.42307, -0.08215,  0.90237, -1.00,  0.37647,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.33603,  0.82676,  0.33603,  0.82676, -0.41146,  0.05461, -0.04937
1419, 513, -0.32198,  0.0071,  0.00668,  0.29365,  0.90747,  0.30045,  0.3873, -0.4003,  0.83052, -1.00,  0.21569,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.35532,  0.81427,  0.35532,  0.81427, -0.32198,  0.0071,  0.00668
1420, 512, -0.41146,  0.05461, -0.04937,  0.03155,  0.99661,  0.07594,  0.42307, -0.08215,  0.90237, -1.00,  0.37647,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.33603,  0.82676,  0.33603,  0.82676, -0.41146,  0.05461, -0.04937
1421, 516, -0.43883,  0.01848,  0.06035, -0.02405,  0.96158,  0.27346,  0.41226, -0.23966,  0.87898, -1.00,  0.78824,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.35516,  0.84226,  0.35516,  0.84226, -0.43883,  0.01848,  0.06035
1422, 515, -0.49182,  0.04031, -0.09811, -0.10503,  0.99438, -0.01367,  0.42269,  0.05708,  0.90448, -1.00,  0.64706,  0.00,  0.00,  2.00,  0.5516,  0.3342,  0.31907,  0.83805,  0.31907,  0.83805, -0.49182,  0.04031, -0.09811
1423, 516, -0.43883,  0.01848,  0.06035, -0.02405,  0.96158,  0.27346,  0.41226, -0.23966,  0.87898, -1.00,  0.78824,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.35516,  0.84226,  0.35516,  0.84226, -0.43883,  0.01848,  0.06035
1424, 512, -0.41146,  0.05461, -0.04937,  0.03155,  0.99661,  0.07594,  0.42307, -0.08215,  0.90237, -1.00,  0.37647,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.33603,  0.82676,  0.33603,  0.82676, -0.41146,  0.05461, -0.04937
1425, 516, -0.43883,  0.01848,  0.06035, -0.02405,  0.96158,  0.27346,  0.41226, -0.23966,  0.87898, -1.00,  0.78824,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.35516,  0.84226,  0.35516,  0.84226, -0.43883,  0.01848,  0.06035
1426, 515, -0.49182,  0.04031, -0.09811, -0.10503,  0.99438, -0.01367,  0.42269,  0.05708,  0.90448, -1.00,  0.64706,  0.00,  0.00,  2.00,  0.5516,  0.3342,  0.31907,  0.83805,  0.31907,  0.83805, -0.49182,  0.04031, -0.09811
1427, 517, -0.60208,  0.00751, -0.01122, -0.14536,  0.97239,  0.18257,  0.42239, -0.10588,  0.90021, -1.00,  1.00,  0.00,  0.00,  2.00,  0.6382,  0.7039,  0.32604,  0.86777,  0.32604,  0.86777, -0.60208,  0.00751, -0.01122
1428, 515, -0.49182,  0.04031, -0.09811, -0.10503,  0.99438, -0.01367,  0.42269,  0.05708,  0.90448, -1.00,  0.64706,  0.00,  0.00,  2.00,  0.5516,  0.3342,  0.31907,  0.83805,  0.31907,  0.83805, -0.49182,  0.04031, -0.09811
1429, 514, -0.34947,  0.03977, -0.08839,  0.17907,  0.9823, -0.05497,  0.42317, -0.02646,  0.90567, -1.00,  0.12549,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.33403,  0.81095,  0.33403,  0.81095, -0.34947,  0.03977, -0.08839
1430, 518, -0.42634,  0.00743, -0.22611,  0.01999,  0.97078, -0.23914,  0.41113,  0.21005,  0.88705, -1.00,  0.61176,  0.00,  0.00,  2.00,  0.3135,  0.0289,  0.29994,  0.81352,  0.29994,  0.81352, -0.42634,  0.00743, -0.22611
1431, 519, -0.3346,  0.05902, -0.21795,  0.02586,  0.99685,  0.07501,  0.42219, -0.07891,  0.90306, -1.00,  0.77255,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.49795,  0.44392,  0.49795,  0.44392, -0.3346,  0.05902, -0.21795
1432, 520, -0.23682,  0.0071, -0.1567,  0.29365,  0.90747,  0.30045,  0.3873, -0.4003,  0.83052, -1.00,  0.20784,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.51903,  0.43027,  0.51903,  0.43027, -0.23682,  0.0071, -0.1567
1433, 521, -0.26686,  0.04281, -0.26059,  0.17858,  0.98227, -0.05705,  0.42312, -0.02432,  0.90575, -1.00,  0.83922,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.49577,  0.42665,  0.49577,  0.42665, -0.26686,  0.04281, -0.26059
1434, 521, -0.26686,  0.04281, -0.26059,  0.17858,  0.98227, -0.05705,  0.42312, -0.02432,  0.90575, -1.00,  0.83922,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.49577,  0.42665,  0.49577,  0.42665, -0.26686,  0.04281, -0.26059
1435, 522, -0.41756,  0.04323, -0.27008, -0.10881,  0.99383, -0.02149,  0.4219,  0.06575,  0.90426, -1.00,  0.79608,  0.00,  0.00,  2.00,  0.5592,  0.325,  0.48009,  0.45545,  0.48009,  0.45545, -0.41756,  0.04323, -0.27008
1436, 519, -0.3346,  0.05902, -0.21795,  0.02586,  0.99685,  0.07501,  0.42219, -0.07891,  0.90306, -1.00,  0.77255,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.49795,  0.44392,  0.49795,  0.44392, -0.3346,  0.05902, -0.21795
1437, 520, -0.23682,  0.0071, -0.1567,  0.29365,  0.90747,  0.30045,  0.3873, -0.4003,  0.83052, -1.00,  0.20784,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.51903,  0.43027,  0.51903,  0.43027, -0.23682,  0.0071, -0.1567
1438, 519, -0.3346,  0.05902, -0.21795,  0.02586,  0.99685,  0.07501,  0.42219, -0.07891,  0.90306, -1.00,  0.77255,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.49795,  0.44392,  0.49795,  0.44392, -0.3346,  0.05902, -0.21795
1439, 523, -0.36451,  0.01954, -0.09806, -0.02646,  0.96216,  0.27121,  0.41191, -0.23671,  0.87994, -1.00,  0.15294,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.51885,  0.46086,  0.51885,  0.46086, -0.36451,  0.01954, -0.09806
1440, 522, -0.41756,  0.04323, -0.27008, -0.10881,  0.99383, -0.02149,  0.4219,  0.06575,  0.90426, -1.00,  0.79608,  0.00,  0.00,  2.00,  0.5592,  0.325,  0.48009,  0.45545,  0.48009,  0.45545, -0.41756,  0.04323, -0.27008
1441, 523, -0.36451,  0.01954, -0.09806, -0.02646,  0.96216,  0.27121,  0.41191, -0.23671,  0.87994, -1.00,  0.15294,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.51885,  0.46086,  0.51885,  0.46086, -0.36451,  0.01954, -0.09806
1442, 519, -0.3346,  0.05902, -0.21795,  0.02586,  0.99685,  0.07501,  0.42219, -0.07891,  0.90306, -1.00,  0.77255,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.49795,  0.44392,  0.49795,  0.44392, -0.3346,  0.05902, -0.21795
1443, 523, -0.36451,  0.01954, -0.09806, -0.02646,  0.96216,  0.27121,  0.41191, -0.23671,  0.87994, -1.00,  0.15294,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.51885,  0.46086,  0.51885,  0.46086, -0.36451,  0.01954, -0.09806
1444, 522, -0.41756,  0.04323, -0.27008, -0.10881,  0.99383, -0.02149,  0.4219,  0.06575,  0.90426, -1.00,  0.79608,  0.00,  0.00,  2.00,  0.5592,  0.325,  0.48009,  0.45545,  0.48009,  0.45545, -0.41756,  0.04323, -0.27008
1445, 524, -0.53805,  0.00739, -0.17513, -0.14781,  0.97258,  0.17955,  0.42147, -0.1023,  0.90105, -1.00,  0.85098,  0.00,  0.00,  2.00,  0.6459,  0.6949,  0.48771,  0.48794,  0.48771,  0.48794, -0.53805,  0.00739, -0.17513
1446, 522, -0.41756,  0.04323, -0.27008, -0.10881,  0.99383, -0.02149,  0.4219,  0.06575,  0.90426, -1.00,  0.79608,  0.00,  0.00,  2.00,  0.5592,  0.325,  0.48009,  0.45545,  0.48009,  0.45545, -0.41756,  0.04323, -0.27008
1447, 521, -0.26686,  0.04281, -0.26059,  0.17858,  0.98227, -0.05705,  0.42312, -0.02432,  0.90575, -1.00,  0.83922,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.49577,  0.42665,  0.49577,  0.42665, -0.26686,  0.04281, -0.26059
1448, 525, -0.35071,  0.00739, -0.40685,  0.01818,  0.96932, -0.24512,  0.4115,  0.21618,  0.8854, -1.00,  1.00,  0.00,  0.00,  2.00,  0.3226,  0.0326,  0.45931,  0.42977,  0.45931,  0.42977, -0.35071,  0.00739, -0.40685
1449, 526, -0.10071,  0.13586, -0.16877,  0.03545,  0.86658,  0.49778,  0.67079, -0.38986,  0.63091,  1.00,  0.27451,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.56567,  0.85033,  0.56567,  0.85033, -0.10071,  0.13586, -0.16877
1450, 527, -0.08579,  0.06614, -0.10983,  0.13789,  0.65644,  0.74167,  0.62891, -0.63652,  0.44645,  1.00,  0.03137,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.58111,  0.84033,  0.58111,  0.84033, -0.08579,  0.06614, -0.10983
1451, 528, -0.01058,  0.10633, -0.16786,  0.23474,  0.83176,  0.50306,  0.65735, -0.51708,  0.5482,  1.00,  0.43922,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.58098,  0.86273,  0.58098,  0.86273, -0.01058,  0.10633, -0.16786
1452, 527, -0.08579,  0.06614, -0.10983,  0.13789,  0.65644,  0.74167,  0.62891, -0.63652,  0.44645,  1.00,  0.03137,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.58111,  0.84033,  0.58111,  0.84033, -0.08579,  0.06614, -0.10983
